Timestamp,A_X,A_Y,A_Z,G_X,G_Y,G_Z,Gesture
121200.0,-0.931640625,-0.12109375,-0.35595703125,0.09146341463414637,-3.6890243902439033,-10.152439024390246,Shaking
121240.0,-0.9300537109375,-0.1220703125,-0.35498046875,-8.292682926829269,-3.4756097560975614,-9.481707317073173,Shaking
121280.0,-0.9300537109375,-0.1209716796875,-0.3546142578125,-9.26829268292683,-2.6524390243902443,-8.963414634146343,Shaking
121320.0,-0.93017578125,-0.121826171875,-0.35546875,-10.30487804878049,-2.1036585365853657,-8.445121951219512,Shaking
121360.0,-0.9248046875,-0.1568603515625,-0.35546875,-9.634146341463415,-0.6097560975609757,-7.896341463414634,Shaking
121400.0,-0.9237060546875,-0.11865234375,-0.3583984375,0.6402439024390244,11.49390243902439,1.1585365853658538,Shaking
121440.0,-0.9293212890625,-0.0810546875,-0.3406982421875,-9.23780487804878,16.3109756097561,0.1829268292682927,Shaking
121480.0,-0.9677734375,-0.0372314453125,-0.3642578125,-34.329268292682926,13.231707317073171,-14.176829268292684,Shaking
121520.0,-1.0465087890625,0.0367431640625,-0.3673095703125,-106.34146341463415,-21.981707317073173,-47.5609756097561,Shaking
121560.0,-1.032470703125,-0.017333984375,-0.3892822265625,-187.59146341463412,-81.67682926829268,-70.85365853658539,Shaking
121600.0,-0.9642333984375,-0.131103515625,-0.3331298828125,-228.20121951219517,-117.1341463414634,-81.4329268292683,Shaking
121640.0,-0.9310302734375,-0.2025146484375,-0.298583984375,-228.62804878048786,-128.65853658536585,-73.9329268292683,Shaking
121680.0,-0.921875,-0.2802734375,-0.24072265625,-198.04878048780492,-117.22560975609757,-45.57926829268293,Shaking
121720.0,-0.8575439453125,-0.384033203125,-0.22607421875,-125.0,-67.01219512195122,-17.652439024390247,Shaking
121760.0,-0.8411865234375,-0.3309326171875,-0.223388671875,11.280487804878051,15.243902439024394,22.743902439024392,Shaking
121800.0,-0.87548828125,-0.3089599609375,-0.255859375,113.04878048780488,77.9878048780488,70.51829268292684,Shaking
121840.0,-0.854248046875,-0.28955078125,-0.29736328125,200.85365853658539,142.9268292682927,103.6280487804878,Shaking
121880.0,-0.833251953125,-0.1474609375,-0.39892578125,281.2804878048781,186.15853658536588,128.01829268292684,Shaking
121920.0,-0.913818359375,-0.0662841796875,-0.51123046875,294.39024390243907,206.9817073170732,130.21341463414637,Shaking
121960.0,-0.9527587890625,0.028076171875,-0.5726318359375,271.5548780487805,198.4756097560976,126.34146341463415,Shaking
