Timestamp,A_X,A_Y,A_Z,G_X,G_Y,G_Z,Gesture
39880.0,-0.9561767578125,0.0440673828125,0.1737060546875,0.1829268292682927,3.628048780487805,-7.987804878048781,Nodding
39920.0,-0.95654296875,0.0423583984375,0.177734375,-7.835365853658537,-3.0792682926829267,-8.475609756097562,Nodding
39960.0,-0.9842529296875,0.04248046875,0.17578125,0.30487804878048785,3.8109756097560985,-9.634146341463415,Nodding
40000.0,-0.9586181640625,0.039794921875,0.177734375,0.2439024390243903,-3.628048780487805,-9.969512195121954,Nodding
40040.0,-0.9571533203125,0.03857421875,0.177734375,0.5487804878048781,3.3841463414634148,-10.182926829268293,Nodding
40080.0,-0.98193359375,-0.004150390625,0.1783447265625,-9.451219512195124,1.25,-17.591463414634152,Nodding
40120.0,-0.9542236328125,-0.0057373046875,0.1802978515625,-4.573170731707316,-11.03658536585366,-32.19512195121951,Nodding
40160.0,-0.97412109375,0.0052490234375,0.17724609375,-18.140243902439025,-5.7926829268292686,-44.359756097560975,Nodding
40200.0,-0.9722900390625,-0.0771484375,0.2265625,-32.95731707317073,-12.98780487804878,-88.41463414634147,Nodding
40240.0,-0.9688720703125,-0.0264892578125,0.182373046875,-40.27439024390245,-24.085365853658534,-127.56097560975613,Nodding
40280.0,-0.9849853515625,0.0660400390625,0.179443359375,-39.695121951219505,2.713414634146342,-84.48170731707317,Nodding
40320.0,-1.019775390625,-0.03662109375,0.217529296875,-19.664634146341463,19.695121951219512,70.9451219512195,Nodding
40360.0,-0.956787109375,-0.1060791015625,0.1832275390625,5.914634146341463,56.5548780487805,192.13414634146343,Nodding
40400.0,-0.99169921875,0.01953125,0.19091796875,31.981707317073173,76.06707317073172,260.91463414634154,Nodding
40440.0,-0.8671875,-0.042724609375,0.154052734375,-11.03658536585366,64.84756097560977,242.2560975609756,Nodding
40480.0,-0.94189453125,0.0665283203125,0.16845703125,-56.34146341463415,19.603658536585368,13.109756097560975,Nodding
40520.0,-0.9873046875,0.199951171875,0.115234375,-97.19512195121952,-33.170731707317074,-186.9817073170732,Nodding
40560.0,-1.067138671875,0.19189453125,0.142822265625,-100.67073170731709,-50.57926829268293,-233.5060975609756,Nodding
40600.0,-1.032470703125,0.0340576171875,0.191162109375,-64.0548780487805,-39.48170731707317,-139.63414634146343,Nodding
40640.0,-0.9512939453125,-0.111328125,0.1490478515625,11.890243902439025,-8.658536585365855,0.7621951219512195,Nodding
40680.0,-0.944580078125,-0.1953125,0.1558837890625,82.59146341463416,43.6890243902439,113.20121951219515,Nodding
40720.0,-0.9541015625,-0.0526123046875,0.14892578125,137.46951219512195,63.44512195121952,149.359756097561,Nodding
40760.0,-0.9781494140625,0.038330078125,0.13916015625,108.35365853658536,32.04268292682927,81.06707317073172,Nodding
40800.0,-1.0155029296875,0.16796875,0.0821533203125,53.109756097560975,-4.908536585365853,-32.439024390243915,Nodding
40840.0,-0.99853515625,0.2025146484375,0.080322265625,5.3048780487804885,-34.14634146341464,-97.19512195121952,Nodding
40880.0,-0.9931640625,0.1688232421875,0.125,-12.256097560975613,-40.91463414634147,-100.33536585365854,Nodding
40920.0,-1.004638671875,0.0772705078125,0.1236572265625,-26.981707317073173,-30.884146341463413,-77.04268292682926,Nodding
40960.0,-0.9586181640625,0.00537109375,0.1490478515625,-19.176829268292686,-32.71341463414634,-54.26829268292683,Nodding
41000.0,-0.9547119140625,-0.0250244140625,0.1971435546875,-9.939024390243905,-19.939024390243908,-42.65243902439025,Nodding
41040.0,-0.95654296875,-0.06298828125,0.1806640625,-3.902439024390244,-24.23780487804878,-26.15853658536585,Nodding
41080.0,-0.97265625,-0.027099609375,0.1834716796875,8.536585365853659,-14.51219512195122,-17.652439024390247,Nodding
41120.0,-0.969970703125,-0.0389404296875,0.1824951171875,10.030487804878051,-18.32317073170732,-4.6036585365853675,Nodding
41160.0,-0.980224609375,0.005615234375,0.1864013671875,8.963414634146343,-15.975609756097562,2.0121951219512195,Nodding
41200.0,-0.98291015625,0.0067138671875,0.221923828125,-1.0060975609756098,-6.097560975609755,-3.018292682926829,Nodding
41240.0,-0.95361328125,0.003662109375,0.2247314453125,-3.780487804878049,-9.969512195121954,3.3231707317073176,Nodding
41280.0,-0.958251953125,-0.03564453125,0.231201171875,1.6158536585365857,-8.01829268292683,-8.26219512195122,Nodding
41320.0,-0.9815673828125,-0.03857421875,0.2242431640625,0.5182926829268293,1.4939024390243905,-10.670731707317074,Nodding
