Timestamp,A_X,A_Y,A_Z,G_X,G_Y,G_Z,Gesture
39000.0,-0.929931640625,-0.257080078125,0.1488037109375,0.7926829268292683,3.567073170731708,-4.146341463414634,Nodding
39040.0,-0.97216796875,-0.25830078125,0.1524658203125,0.3658536585365854,3.5975609756097566,-11.646341463414636,Nodding
39080.0,-0.936767578125,-0.2596435546875,0.154541015625,1.3109756097560976,1.5243902439024388,-9.603658536585368,Nodding
39120.0,-0.9232177734375,-0.2578125,0.15087890625,1.6158536585365857,0.6097560975609757,-11.402439024390244,Nodding
39160.0,-0.9521484375,-0.259521484375,0.1513671875,-9.298780487804876,-8.841463414634148,-19.420731707317074,Nodding
39200.0,-0.92333984375,-0.23583984375,0.1495361328125,-7.469512195121952,-5.701219512195122,-20.51829268292683,Nodding
39240.0,-0.94091796875,-0.28662109375,0.1546630859375,-15.182926829268293,-6.5548780487804885,-32.65243902439025,Nodding
39280.0,-0.948974609375,-0.267822265625,0.1998291015625,-18.993902439024392,-3.719512195121952,-14.207317073170733,Nodding
39320.0,-0.92333984375,-0.24267578125,0.15380859375,-2.225609756097561,32.19512195121951,28.414634146341466,Nodding
39360.0,-0.9263916015625,-0.2550048828125,0.1424560546875,13.140243902439025,71.92073170731706,112.8048780487805,Nodding
39400.0,-0.927001953125,-0.1649169921875,0.091796875,33.9939024390244,110.73170731707322,186.52439024390245,Nodding
39440.0,-0.9161376953125,-0.1328125,0.0537109375,27.439024390243908,141.34146341463415,260.7012195121952,Nodding
39480.0,-0.9361572265625,-0.0518798828125,0.0194091796875,26.493902439024392,126.1280487804878,147.9268292682927,Nodding
39520.0,-1.0859375,0.069580078125,0.009033203125,5.0304878048780495,40.82317073170732,-18.201219512195124,Nodding
39560.0,-1.1328125,0.026123046875,0.0086669921875,-24.29878048780488,-43.65853658536586,-143.04878048780492,Nodding
39600.0,-1.0855712890625,0.001220703125,0.0418701171875,-34.78658536585366,-101.46341463414636,-217.2256097560976,Nodding
39640.0,-1.026611328125,-0.0994873046875,0.075439453125,-39.08536585365854,-140.6707317073171,-252.19512195121956,Nodding
39680.0,-0.9683837890625,-0.148193359375,0.125732421875,-28.963414634146343,-130.39634146341464,-209.63414634146343,Nodding
39720.0,-0.8924560546875,-0.2467041015625,0.1678466796875,-20.914634146341463,-103.109756097561,-134.72560975609758,Nodding
39760.0,-0.8851318359375,-0.331787109375,0.1766357421875,-7.0426829268292686,-36.06707317073171,-33.62804878048781,Nodding
39800.0,-0.8780517578125,-0.3382568359375,0.1812744140625,11.676829268292684,21.951219512195124,70.67073170731706,Nodding
39840.0,-0.91162109375,-0.314453125,0.1893310546875,31.40243902439025,88.50609756097563,164.9390243902439,Nodding
39880.0,-0.8934326171875,-0.2200927734375,0.1351318359375,35.21341463414634,123.01829268292684,237.62195121951225,Nodding
39920.0,-0.9454345703125,-0.114501953125,0.1033935546875,39.66463414634147,142.8658536585366,242.59146341463418,Nodding
39960.0,-0.933837890625,-0.108154296875,0.0765380859375,21.006097560975608,101.46341463414636,153.32317073170734,Nodding
40000.0,-1.0286865234375,0.046630859375,-0.0150146484375,12.591463414634148,35.2439024390244,34.81707317073171,Nodding
40040.0,-1.052978515625,0.071533203125,0.00634765625,2.5,-19.298780487804876,-63.109756097560975,Nodding
40080.0,-1.0640869140625,0.0369873046875,-0.001220703125,-12.439024390243905,-56.79878048780488,-117.2865853658537,Nodding
40120.0,-1.0399169921875,-0.0465087890625,0.064453125,-21.189024390243908,-73.9329268292683,-135.8536585365854,Nodding
40160.0,-0.9642333984375,-0.08837890625,0.05908203125,-22.46951219512195,-70.15243902439025,-121.40243902439023,Nodding
40200.0,-0.955322265625,-0.165283203125,0.0819091796875,-22.86585365853659,-61.1890243902439,-108.59756097560977,Nodding
40240.0,-0.9547119140625,-0.18115234375,0.11328125,-25.94512195121952,-45.97560975609756,-81.79878048780489,Nodding
40280.0,-0.9703369140625,-0.2327880859375,0.1209716796875,-5.243902439024391,-35.060975609756106,-37.31707317073171,Nodding
40320.0,-0.9273681640625,-0.203369140625,0.1241455078125,3.26219512195122,-16.463414634146346,-6.1280487804878065,Nodding
40360.0,-0.922607421875,-0.227294921875,0.122314453125,8.506097560975611,-3.4451219512195124,7.408536585365853,Nodding
40400.0,-0.932373046875,-0.181640625,0.1182861328125,8.963414634146343,6.402439024390246,19.695121951219512,Nodding
40440.0,-0.9805908203125,-0.198974609375,0.1175537109375,-1.4939024390243905,19.085365853658537,23.04878048780488,Nodding
40480.0,-0.9591064453125,-0.1917724609375,0.1151123046875,3.536585365853659,18.780487804878053,21.554878048780488,Nodding
40520.0,-0.9600830078125,-0.18798828125,0.1107177734375,0.853658536585366,4.817073170731708,16.98170731707317,Nodding
40560.0,-0.965087890625,-0.1502685546875,0.110595703125,-9.329268292682928,-2.073170731707317,2.317073170731708,Nodding
40600.0,-0.9600830078125,-0.154052734375,0.1109619140625,-8.932926829268293,0.15243902439024393,-7.195121951219512,Nodding
